application_id,state,sector,investment,employees,approval_count,document_count,missing_document_count,inspection_required,department_count,previous_queries,project_stage,applicant_type,season,authority,sla_days,actual_processing_days,delayed
APP_SYN_1271,Maharashtra,Food Processing,4123369.97,23,3,9,2,0,1,2,Pre-Establishment,MSME,Q4,CEIG,45,53.6,1
APP_SYN_1272,Maharashtra,Chemicals,45579080.07,218,7,35,0,0,3,1,Pre-Establishment,Enterprise,Q3,UPPCB,60,58.4,0
APP_SYN_1273,Maharashtra,Textiles,856707.07,75,2,8,2,0,2,0,Pre-Operation,MSME,Q3,Legal Metrology,30,33.8,1
APP_SYN_1274,Uttar Pradesh,Food Processing,148750527.0,521,8,40,0,0,2,2,Pre-Establishment,Enterprise,Q4,FSSAI,15,18.1,1
APP_SYN_1275,Uttar Pradesh,Pharmaceuticals,13139244.43,43,5,15,0,0,1,1,Pre-Operation,MSME,Q1,CEIG,45,43.2,0
APP_SYN_1276,Uttar Pradesh,Food Processing,2979957.15,6,1,4,3,0,1,0,Operation,Individual,Q4,UPPCB,60,65.0,1
APP_SYN_1277,Maharashtra,Manufacturing,4965054.9,62,2,10,1,1,1,1,Pre-Establishment,MSME,Q4,Boilers Directorate,30,31.0,1
APP_SYN_1278,Gujarat,Manufacturing,76487976.77,276,7,21,0,1,2,1,Operation,Enterprise,Q2,Legal Metrology,30,26.1,0
APP_SYN_1279,Uttar Pradesh,Food Processing,2561146.11,55,5,15,0,0,1,1,Pre-Establishment,MSME,Q3,FSSAI,20,16.8,0
APP_SYN_1280,Uttar Pradesh,Food Processing,33319660.27,445,8,40,1,0,3,0,Pre-Establishment,Enterprise,Q4,Legal Metrology,15,16.2,1
APP_SYN_1281,Uttar Pradesh,Textiles,3463104.67,72,2,10,0,0,2,2,Pre-Establishment,MSME,Q3,Directorate of Factories,20,19.8,0
APP_SYN_1282,Uttar Pradesh,Textiles,1123668.08,13,1,4,0,0,1,0,Pre-Operation,Individual,Q4,UPPCB,20,13.0,0
APP_SYN_1283,Gujarat,Chemicals,28805017.41,59,5,15,0,0,5,0,Pre-Operation,Enterprise,Q1,Directorate of Factories,15,14.2,0
APP_SYN_1284,Uttar Pradesh,Chemicals,2270086.25,92,6,24,0,1,2,0,Pre-Operation,MSME,Q2,UPPCB,30,29.0,0
APP_SYN_1285,Gujarat,Food Processing,41922679.54,263,7,28,0,1,4,0,Pre-Establishment,Enterprise,Q1,Boilers Directorate,15,19.3,1
APP_SYN_1286,Tamil Nadu,Chemicals,903302.13,5,2,6,0,0,1,0,Pre-Establishment,Individual,Q4,Directorate of Factories,30,21.6,0
APP_SYN_1287,Uttar Pradesh,Food Processing,16574001.63,588,4,20,1,0,4,0,Pre-Operation,Enterprise,Q4,Directorate of Factories,20,18.1,0
APP_SYN_1288,Gujarat,Manufacturing,69273991.16,210,6,24,0,0,5,0,Pre-Operation,Enterprise,Q3,UPPCB,30,35.3,1
APP_SYN_1289,Gujarat,Information Technology,5156794.24,21,2,6,0,1,1,0,Pre-Establishment,MSME,Q1,CEIG,20,20.9,1
APP_SYN_1290,Karnataka,Manufacturing,53074585.6,188,8,24,0,1,4,0,Pre-Operation,Enterprise,Q4,FSSAI,15,18.7,1
APP_SYN_1291,Uttar Pradesh,Chemicals,5703094.76,20,5,25,0,0,2,1,Pre-Establishment,MSME,Q2,UP Fire Service,30,28.8,0
APP_SYN_1292,Uttar Pradesh,Textiles,25650413.94,17,4,20,0,1,3,3,Pre-Establishment,MSME,Q3,Directorate of Factories,60,84.2,1
APP_SYN_1293,Tamil Nadu,Pharmaceuticals,80327759.9,273,11,55,3,1,5,0,Pre-Establishment,Enterprise,Q2,Legal Metrology,15,24.7,1
APP_SYN_1294,Gujarat,Food Processing,2529062.54,84,2,6,0,1,1,0,Pre-Operation,MSME,Q4,UPPCB,15,13.5,0
APP_SYN_1295,Rajasthan,Food Processing,1838654.41,17,3,12,1,1,2,0,Pre-Operation,MSME,Q3,Boilers Directorate,45,48.4,1
APP_SYN_1296,Uttar Pradesh,Food Processing,6568963.67,96,6,18,0,1,3,3,Pre-Operation,MSME,Q2,UP Fire Service,20,25.6,1
APP_SYN_1297,Uttar Pradesh,Chemicals,46079426.26,599,6,30,1,1,5,0,Operation,Enterprise,Q1,FSSAI,60,81.4,1
APP_SYN_1298,Tamil Nadu,Textiles,12278403.6,50,5,15,0,0,1,1,Pre-Operation,MSME,Q2,CEIG,20,14.9,0
APP_SYN_1299,Tamil Nadu,Information Technology,8272466.78,65,5,25,1,0,1,0,Pre-Establishment,MSME,Q4,Boilers Directorate,15,13.0,0
APP_SYN_1300,Uttar Pradesh,Manufacturing,923744.5,13,2,6,0,0,1,0,Pre-Operation,Individual,Q3,FSSAI,20,17.9,0
APP_SYN_1301,Rajasthan,Food Processing,27672537.09,37,3,9,0,0,2,1,Operation,MSME,Q2,UPPCB,20,18.1,0
APP_SYN_1302,Uttar Pradesh,Pharmaceuticals,39760928.45,413,4,12,3,0,3,0,Pre-Establishment,Enterprise,Q4,Boilers Directorate,15,20.6,1
APP_SYN_1303,Uttar Pradesh,Food Processing,5921401.48,66,3,15,0,1,1,1,Pre-Operation,MSME,Q2,Directorate of Factories,30,30.8,1
APP_SYN_1304,Karnataka,Manufacturing,43604121.22,258,11,44,0,1,2,0,Pre-Operation,Enterprise,Q4,CEIG,30,36.8,1
APP_SYN_1305,Gujarat,Manufacturing,3174354.62,89,5,25,0,1,2,1,Pre-Establishment,MSME,Q1,Directorate of Factories,30,31.0,1
APP_SYN_1306,Uttar Pradesh,Food Processing,6733217.54,93,6,30,0,0,2,0,Pre-Establishment,MSME,Q3,Boilers Directorate,30,27.2,0
APP_SYN_1307,Gujarat,Manufacturing,17381997.49,15,4,16,1,0,3,0,Pre-Operation,MSME,Q3,Boilers Directorate,20,17.3,0
APP_SYN_1308,Gujarat,Food Processing,4625996.02,63,2,10,2,1,1,0,Operation,MSME,Q2,Boilers Directorate,20,22.6,1
APP_SYN_1309,Uttar Pradesh,Chemicals,12888027.76,40,3,12,1,1,1,0,Pre-Establishment,MSME,Q4,UP Fire Service,15,14.3,0
APP_SYN_1310,Uttar Pradesh,Textiles,8935307.97,99,6,30,2,0,1,1,Operation,MSME,Q4,Directorate of Factories,30,34.6,1
APP_SYN_1311,Karnataka,Manufacturing,9412456.3,15,2,8,4,1,1,3,Operation,MSME,Q2,UP Fire Service,20,29.2,1
APP_SYN_1312,Rajasthan,Manufacturing,12157595.92,89,2,10,1,0,2,0,Operation,MSME,Q2,Directorate of Factories,15,14.7,0
APP_SYN_1313,Gujarat,Food Processing,12233934.35,26,2,6,0,1,2,0,Pre-Operation,MSME,Q4,Directorate of Factories,30,32.2,1
APP_SYN_1314,Uttar Pradesh,Textiles,2932074.63,65,2,8,2,0,2,0,Operation,MSME,Q3,Boilers Directorate,20,24.1,1
APP_SYN_1315,Rajasthan,Information Technology,13910257.99,66,6,30,0,0,2,0,Pre-Establishment,MSME,Q2,UP Fire Service,15,11.3,0
APP_SYN_1316,Uttar Pradesh,Manufacturing,39828893.71,493,9,36,0,1,4,0,Pre-Operation,Enterprise,Q2,UP Fire Service,20,23.0,1
APP_SYN_1317,Uttar Pradesh,Textiles,8128932.53,28,5,20,0,0,1,1,Operation,MSME,Q3,Boilers Directorate,15,12.2,0
APP_SYN_1318,Uttar Pradesh,Food Processing,27560681.69,327,6,24,2,1,2,0,Pre-Operation,Enterprise,Q4,CEIG,30,34.1,1
APP_SYN_1319,Karnataka,Manufacturing,107295538.03,204,11,55,0,1,2,0,Pre-Operation,Enterprise,Q4,Directorate of Factories,20,18.5,0
APP_SYN_1320,Uttar Pradesh,Food Processing,23587119.3,341,5,25,0,1,5,0,Pre-Operation,Enterprise,Q4,UPPCB,20,21.9,1
APP_SYN_1321,Uttar Pradesh,Food Processing,4349430.11,51,3,15,0,0,3,1,Pre-Establishment,MSME,Q2,Directorate of Factories,30,31.9,1
APP_SYN_1322,Rajasthan,Food Processing,3376685.8,77,3,9,0,1,1,1,Pre-Establishment,MSME,Q1,FSSAI,30,27.1,0
APP_SYN_1323,Gujarat,Chemicals,8151422.69,330,8,32,3,0,5,0,Operation,Enterprise,Q4,FSSAI,45,68.3,1
APP_SYN_1324,Uttar Pradesh,Information Technology,88635765.24,292,8,24,4,0,5,3,Operation,Enterprise,Q1,Directorate of Factories,15,28.6,1
APP_SYN_1325,Uttar Pradesh,Manufacturing,9006750.06,189,9,36,0,1,5,0,Pre-Establishment,Enterprise,Q1,Directorate of Factories,15,16.2,1
APP_SYN_1326,Karnataka,Food Processing,3475616.98,81,2,8,4,0,2,0,Pre-Operation,MSME,Q2,Boilers Directorate,15,20.5,1
APP_SYN_1327,Uttar Pradesh,Manufacturing,127214194.19,554,9,36,0,1,3,0,Pre-Establishment,Enterprise,Q4,Legal Metrology,20,19.7,0
APP_SYN_1328,Uttar Pradesh,Textiles,932122.87,86,6,18,0,0,1,2,Pre-Operation,MSME,Q3,Legal Metrology,30,29.8,0
APP_SYN_1329,Maharashtra,Food Processing,16106386.28,94,4,16,2,1,3,3,Pre-Operation,MSME,Q2,Directorate of Factories,20,32.8,1
APP_SYN_1330,Uttar Pradesh,Textiles,5214612.72,71,2,6,0,0,1,0,Pre-Establishment,MSME,Q3,Directorate of Factories,20,19.0,0
APP_SYN_1331,Karnataka,Pharmaceuticals,82579125.22,341,10,50,1,0,5,3,Pre-Operation,Enterprise,Q3,UP Fire Service,15,22.7,1
APP_SYN_1332,Tamil Nadu,Textiles,932045.6,15,1,5,2,0,1,1,Pre-Establishment,Individual,Q3,Boilers Directorate,20,25.6,1
APP_SYN_1333,Uttar Pradesh,Manufacturing,1383837.78,3,1,5,0,1,1,0,Pre-Establishment,Individual,Q4,FSSAI,30,25.2,0
APP_SYN_1334,Uttar Pradesh,Manufacturing,21645540.57,38,6,30,0,0,3,2,Pre-Establishment,MSME,Q1,FSSAI,20,19.8,0
APP_SYN_1335,Karnataka,Food Processing,12339799.74,6,4,12,2,0,1,2,Pre-Establishment,MSME,Q4,Directorate of Factories,20,20.9,1
APP_SYN_1336,Uttar Pradesh,Food Processing,1840011.85,70,3,9,0,0,3,0,Operation,MSME,Q1,UP Fire Service,45,41.8,0
APP_SYN_1337,Maharashtra,Information Technology,16857497.59,480,6,30,1,0,5,0,Pre-Establishment,Enterprise,Q1,FSSAI,15,17.7,1
APP_SYN_1338,Gujarat,Manufacturing,1493435.83,17,2,6,4,1,1,0,Pre-Establishment,Individual,Q1,CEIG,30,45.4,1
APP_SYN_1339,Uttar Pradesh,Textiles,2629521.58,75,4,20,1,0,2,0,Operation,MSME,Q1,Boilers Directorate,60,60.3,1
APP_SYN_1340,Gujarat,Manufacturing,101811507.28,396,11,55,1,1,2,0,Pre-Establishment,Enterprise,Q3,Boilers Directorate,15,19.0,1
APP_SYN_1341,Tamil Nadu,Manufacturing,6365120.7,65,3,15,0,0,2,2,Pre-Operation,MSME,Q2,Legal Metrology,15,15.7,1
APP_SYN_1342,Uttar Pradesh,Food Processing,17294376.35,365,7,28,0,0,4,0,Pre-Establishment,Enterprise,Q3,Boilers Directorate,60,50.3,0
APP_SYN_1343,Gujarat,Manufacturing,3456959.06,46,6,24,0,1,2,2,Pre-Establishment,MSME,Q3,Boilers Directorate,30,29.8,0
APP_SYN_1344,Karnataka,Textiles,1220094.63,7,6,18,3,0,2,0,Operation,MSME,Q3,Directorate of Factories,30,38.3,1
APP_SYN_1345,Uttar Pradesh,Manufacturing,1198554.71,15,1,5,1,1,1,0,Pre-Operation,Individual,Q3,UPPCB,30,32.4,1
APP_SYN_1346,Maharashtra,Textiles,3578239.57,15,2,8,0,0,1,0,Pre-Operation,MSME,Q3,Boilers Directorate,30,24.0,0
APP_SYN_1347,Gujarat,Information Technology,88574212.49,524,11,55,1,0,2,0,Pre-Establishment,Enterprise,Q3,Legal Metrology,20,18.7,0
APP_SYN_1348,Tamil Nadu,Manufacturing,25469719.83,575,5,15,1,1,4,0,Pre-Operation,Enterprise,Q4,Legal Metrology,15,21.1,1
APP_SYN_1349,Rajasthan,Manufacturing,54888127.3,204,8,40,0,1,5,1,Pre-Operation,Enterprise,Q1,FSSAI,15,19.1,1
APP_SYN_1350,Gujarat,Manufacturing,9488078.37,22,6,18,4,1,3,3,Pre-Operation,MSME,Q1,UPPCB,20,36.8,1
APP_SYN_1351,Uttar Pradesh,Manufacturing,9222157.96,40,6,30,2,0,3,2,Pre-Operation,MSME,Q3,UP Fire Service,30,44.1,1
APP_SYN_1352,Karnataka,Food Processing,6024220.94,19,5,15,0,1,1,1,Pre-Operation,MSME,Q2,UPPCB,15,14.7,0
APP_SYN_1353,Uttar Pradesh,Textiles,44403239.5,378,7,21,1,0,4,1,Pre-Operation,Enterprise,Q1,Boilers Directorate,15,17.3,1
APP_SYN_1354,Uttar Pradesh,Food Processing,8762899.3,84,6,18,0,0,3,0,Pre-Establishment,MSME,Q3,Directorate of Factories,45,40.6,0
APP_SYN_1355,Uttar Pradesh,Food Processing,3177730.05,52,3,15,0,1,3,0,Pre-Operation,MSME,Q3,FSSAI,30,32.8,1
APP_SYN_1356,Tamil Nadu,Food Processing,10361973.09,59,5,15,2,1,2,2,Pre-Operation,MSME,Q1,Boilers Directorate,20,24.7,1
APP_SYN_1357,Uttar Pradesh,Food Processing,1197084.19,10,2,10,0,0,1,3,Pre-Establishment,Individual,Q2,Legal Metrology,15,15.5,1
APP_SYN_1358,Maharashtra,Food Processing,6809551.45,9,2,6,0,1,2,0,Pre-Establishment,MSME,Q1,FSSAI,20,19.2,0
APP_SYN_1359,Gujarat,Information Technology,2562889.88,9,4,20,0,0,1,2,Pre-Operation,MSME,Q4,FSSAI,30,27.3,0
APP_SYN_1360,Gujarat,Pharmaceuticals,11956117.36,8,3,9,0,0,3,1,Pre-Establishment,MSME,Q3,Boilers Directorate,15,15.3,1
APP_SYN_1361,Uttar Pradesh,Food Processing,1936561.33,42,5,15,0,1,2,1,Pre-Operation,MSME,Q4,FSSAI,20,20.2,1
APP_SYN_1362,Uttar Pradesh,Pharmaceuticals,51682579.53,592,7,21,0,0,4,1,Operation,Enterprise,Q3,UP Fire Service,20,24.7,1
APP_SYN_1363,Maharashtra,Textiles,13057279.51,8,6,24,0,0,1,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,15.6,0
APP_SYN_1364,Uttar Pradesh,Pharmaceuticals,102487745.58,102,7,28,2,1,3,0,Pre-Establishment,Enterprise,Q4,FSSAI,20,27.2,1
APP_SYN_1365,Maharashtra,Information Technology,2946190.13,37,6,18,2,0,2,0,Operation,MSME,Q3,Directorate of Factories,15,15.5,1
APP_SYN_1366,Uttar Pradesh,Food Processing,832327.97,9,2,10,1,0,1,0,Pre-Operation,Individual,Q4,Directorate of Factories,30,25.2,0
APP_SYN_1367,Maharashtra,Information Technology,11902657.94,40,3,9,2,0,1,0,Operation,MSME,Q2,UP Fire Service,20,23.1,1
APP_SYN_1368,Uttar Pradesh,Information Technology,3981964.49,7,6,30,0,0,2,0,Pre-Establishment,MSME,Q1,CEIG,15,13.7,0
APP_SYN_1369,Gujarat,Chemicals,1693119.3,94,3,12,1,0,1,0,Pre-Operation,MSME,Q1,FSSAI,30,24.2,0
APP_SYN_1370,Uttar Pradesh,Manufacturing,8652123.92,312,4,16,2,0,4,0,Pre-Establishment,Enterprise,Q4,Boilers Directorate,30,38.3,1
APP_SYN_1371,Tamil Nadu,Textiles,9054599.89,51,4,12,1,0,1,0,Pre-Operation,MSME,Q1,FSSAI,20,20.1,1
APP_SYN_1372,Tamil Nadu,Food Processing,2577628.99,56,5,25,0,0,2,0,Pre-Operation,MSME,Q2,Boilers Directorate,15,10.6,0
APP_SYN_1373,Uttar Pradesh,Food Processing,71997655.7,318,7,28,0,1,4,0,Pre-Operation,Enterprise,Q3,Legal Metrology,20,23.5,1
APP_SYN_1374,Uttar Pradesh,Food Processing,16438548.03,46,6,24,4,1,1,0,Pre-Establishment,MSME,Q2,Boilers Directorate,30,41.0,1
APP_SYN_1375,Uttar Pradesh,Manufacturing,5046904.1,42,2,8,1,1,2,2,Pre-Establishment,MSME,Q4,UP Fire Service,30,44.4,1
APP_SYN_1376,Karnataka,Chemicals,4264878.28,99,2,6,1,1,2,0,Pre-Establishment,MSME,Q4,Directorate of Factories,15,13.5,0
APP_SYN_1377,Maharashtra,Textiles,18245479.13,63,4,12,1,1,3,0,Operation,MSME,Q1,Directorate of Factories,20,20.1,1
APP_SYN_1378,Maharashtra,Pharmaceuticals,1260796.73,15,4,20,0,0,3,2,Pre-Operation,MSME,Q4,UPPCB,30,33.6,1
APP_SYN_1379,Gujarat,Manufacturing,1817943.51,37,4,16,2,1,2,0,Operation,MSME,Q4,CEIG,30,33.1,1
APP_SYN_1380,Rajasthan,Food Processing,4726185.43,39,3,9,0,1,3,0,Pre-Operation,MSME,Q1,Directorate of Factories,45,34.7,0
APP_SYN_1381,Tamil Nadu,Manufacturing,16435800.18,10,2,8,0,0,2,0,Operation,MSME,Q3,UP Fire Service,30,20.3,0
APP_SYN_1382,Uttar Pradesh,Food Processing,2339160.4,34,5,15,1,1,1,0,Pre-Establishment,MSME,Q2,Legal Metrology,20,18.2,0
APP_SYN_1383,Maharashtra,Manufacturing,19346787.36,51,2,6,1,0,2,0,Pre-Operation,MSME,Q1,Boilers Directorate,30,25.6,0
APP_SYN_1384,Uttar Pradesh,Textiles,13709359.85,18,6,30,0,0,2,3,Pre-Operation,MSME,Q1,Legal Metrology,30,35.0,1
APP_SYN_1385,Uttar Pradesh,Manufacturing,14572716.5,513,6,30,0,1,3,0,Pre-Operation,Enterprise,Q2,UP Fire Service,15,17.0,1
APP_SYN_1386,Maharashtra,Chemicals,1373020.24,41,2,6,0,0,1,0,Pre-Operation,MSME,Q1,Legal Metrology,15,11.7,0
APP_SYN_1387,Maharashtra,Chemicals,3222863.09,9,2,6,0,1,2,1,Pre-Establishment,MSME,Q2,CEIG,20,19.5,0
APP_SYN_1388,Gujarat,Information Technology,1857207.94,30,6,30,3,0,2,0,Operation,MSME,Q2,Boilers Directorate,30,32.6,1
APP_SYN_1389,Uttar Pradesh,Pharmaceuticals,6405588.41,77,4,16,1,0,1,0,Pre-Establishment,MSME,Q3,CEIG,45,45.1,1
APP_SYN_1390,Gujarat,Food Processing,14469674.2,73,4,20,0,0,3,0,Pre-Operation,MSME,Q4,UP Fire Service,30,28.3,0
APP_SYN_1391,Maharashtra,Food Processing,3648451.57,73,6,18,0,1,2,0,Pre-Operation,MSME,Q1,Legal Metrology,30,28.6,0
APP_SYN_1392,Tamil Nadu,Manufacturing,6930066.9,42,5,25,3,0,2,0,Pre-Operation,MSME,Q3,FSSAI,15,19.9,1
APP_SYN_1393,Tamil Nadu,Textiles,1159331.97,7,2,10,4,0,1,1,Pre-Operation,Individual,Q2,Directorate of Factories,45,61.5,1
APP_SYN_1394,Gujarat,Food Processing,2677129.67,59,4,20,0,1,3,0,Pre-Establishment,MSME,Q3,CEIG,30,25.9,0
APP_SYN_1395,Rajasthan,Textiles,730417.3,5,1,5,1,0,1,0,Pre-Operation,Individual,Q3,Legal Metrology,20,21.1,1
APP_SYN_1396,Uttar Pradesh,Food Processing,2997412.18,7,3,15,0,1,2,0,Pre-Establishment,MSME,Q3,Legal Metrology,60,57.5,0
APP_SYN_1397,Gujarat,Manufacturing,3281425.74,29,5,25,0,1,1,2,Operation,MSME,Q2,Directorate of Factories,20,21.4,1
APP_SYN_1398,Uttar Pradesh,Food Processing,1450399.81,16,4,20,4,0,2,0,Pre-Establishment,MSME,Q3,UP Fire Service,15,19.4,1
APP_SYN_1399,Uttar Pradesh,Food Processing,7626726.75,93,3,15,3,0,3,0,Pre-Operation,MSME,Q2,FSSAI,45,51.7,1
APP_SYN_1400,Uttar Pradesh,Chemicals,4045727.87,10,4,16,2,0,2,0,Operation,MSME,Q3,UPPCB,15,15.9,1
APP_SYN_1401,Maharashtra,Information Technology,2890697.52,43,6,30,3,0,2,1,Pre-Operation,MSME,Q4,UPPCB,15,20.4,1
APP_SYN_1402,Rajasthan,Chemicals,1766220.29,35,5,20,0,1,1,0,Operation,MSME,Q1,Boilers Directorate,30,25.5,0
APP_SYN_1403,Gujarat,Food Processing,8115159.57,84,3,9,0,0,1,2,Pre-Operation,MSME,Q3,CEIG,20,20.3,1
APP_SYN_1404,Karnataka,Food Processing,21887302.82,173,11,33,1,0,2,0,Pre-Establishment,Enterprise,Q4,FSSAI,45,49.6,1
APP_SYN_1405,Tamil Nadu,Food Processing,2833313.57,17,4,12,1,1,2,0,Pre-Establishment,MSME,Q2,FSSAI,30,33.0,1
APP_SYN_1406,Uttar Pradesh,Manufacturing,9618487.89,15,3,15,3,1,1,3,Pre-Establishment,MSME,Q3,CEIG,45,71.6,1
APP_SYN_1407,Uttar Pradesh,Food Processing,9590705.91,26,3,9,0,1,1,1,Pre-Operation,MSME,Q2,UPPCB,15,12.4,0
APP_SYN_1408,Gujarat,Manufacturing,5455112.16,83,3,12,0,1,1,0,Pre-Establishment,MSME,Q2,UP Fire Service,30,22.4,0
APP_SYN_1409,Gujarat,Chemicals,69654326.16,577,5,20,3,0,4,1,Operation,Enterprise,Q3,CEIG,30,41.7,1
APP_SYN_1410,Uttar Pradesh,Manufacturing,101697021.25,395,10,30,1,0,3,0,Pre-Operation,Enterprise,Q2,Directorate of Factories,60,55.2,0
APP_SYN_1411,Karnataka,Food Processing,3157381.41,8,5,20,1,0,2,1,Pre-Operation,MSME,Q1,CEIG,30,44.0,1
APP_SYN_1412,Uttar Pradesh,Manufacturing,4844535.6,30,2,8,2,1,2,0,Operation,MSME,Q2,Legal Metrology,30,34.5,1
APP_SYN_1413,Rajasthan,Food Processing,34006889.94,489,6,30,0,0,4,2,Pre-Establishment,Enterprise,Q2,Legal Metrology,15,15.8,1
APP_SYN_1414,Tamil Nadu,Manufacturing,3819581.96,14,2,6,0,1,1,3,Pre-Operation,MSME,Q1,Boilers Directorate,30,35.6,1
APP_SYN_1415,Tamil Nadu,Information Technology,48657588.24,296,10,30,2,0,3,0,Pre-Operation,Enterprise,Q3,FSSAI,20,23.2,1
APP_SYN_1416,Rajasthan,Pharmaceuticals,2314236.25,16,2,8,3,0,1,1,Pre-Establishment,Individual,Q2,CEIG,20,26.8,1
APP_SYN_1417,Uttar Pradesh,Manufacturing,2485227.74,7,3,15,3,1,2,0,Pre-Operation,MSME,Q3,UP Fire Service,20,27.0,1
APP_SYN_1418,Tamil Nadu,Manufacturing,5993269.79,51,6,30,2,1,3,0,Operation,MSME,Q2,CEIG,60,74.1,1
APP_SYN_1419,Tamil Nadu,Manufacturing,734369.56,19,1,5,0,0,1,0,Pre-Operation,Individual,Q3,Directorate of Factories,20,17.1,0
APP_SYN_1420,Karnataka,Manufacturing,7019471.38,74,5,20,2,0,1,0,Pre-Operation,MSME,Q2,FSSAI,15,16.5,1
APP_SYN_1421,Karnataka,Pharmaceuticals,6834894.8,72,5,20,0,0,1,0,Pre-Establishment,MSME,Q4,Directorate of Factories,15,13.1,0
APP_SYN_1422,Uttar Pradesh,Manufacturing,2389129.46,93,5,15,0,1,1,0,Pre-Establishment,MSME,Q1,UPPCB,20,15.4,0
APP_SYN_1423,Karnataka,Pharmaceuticals,421776.0,19,2,6,0,0,1,2,Pre-Operation,Individual,Q2,UP Fire Service,30,30.3,1
APP_SYN_1424,Rajasthan,Chemicals,6713367.12,53,3,9,0,1,3,2,Pre-Establishment,MSME,Q3,CEIG,20,24.0,1
APP_SYN_1425,Uttar Pradesh,Chemicals,31482210.97,598,9,45,0,1,4,0,Pre-Operation,Enterprise,Q4,UP Fire Service,30,35.8,1
APP_SYN_1426,Uttar Pradesh,Textiles,13030856.17,536,4,16,0,0,4,0,Pre-Establishment,Enterprise,Q1,Boilers Directorate,15,12.6,0
APP_SYN_1427,Uttar Pradesh,Pharmaceuticals,1895947.7,84,3,15,0,0,2,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,19.2,0
APP_SYN_1428,Uttar Pradesh,Manufacturing,36745617.86,262,8,40,0,1,4,0,Operation,Enterprise,Q2,CEIG,45,48.1,1
APP_SYN_1429,Tamil Nadu,Food Processing,4199465.43,23,4,16,2,0,2,0,Pre-Operation,MSME,Q2,UPPCB,15,15.5,1
APP_SYN_1430,Uttar Pradesh,Pharmaceuticals,32954916.3,186,6,30,1,1,5,0,Pre-Establishment,Enterprise,Q2,CEIG,15,17.0,1
APP_SYN_1431,Uttar Pradesh,Food Processing,181462197.33,200,11,44,0,1,5,0,Pre-Operation,Enterprise,Q1,UP Fire Service,20,18.6,0
APP_SYN_1432,Uttar Pradesh,Manufacturing,10093571.11,7,4,16,2,0,2,0,Pre-Operation,MSME,Q2,Boilers Directorate,15,16.1,1
APP_SYN_1433,Uttar Pradesh,Chemicals,44108777.06,537,9,27,0,0,3,1,Pre-Operation,Enterprise,Q2,UP Fire Service,20,20.3,1
APP_SYN_1434,Gujarat,Food Processing,4052269.91,22,5,25,4,0,2,1,Pre-Operation,MSME,Q3,Directorate of Factories,30,42.2,1
APP_SYN_1435,Uttar Pradesh,Manufacturing,6663407.6,76,4,16,0,0,1,0,Operation,MSME,Q3,UPPCB,30,21.3,0
APP_SYN_1436,Maharashtra,Food Processing,21315192.0,469,6,18,2,1,3,1,Pre-Establishment,Enterprise,Q2,FSSAI,30,39.2,1
APP_SYN_1437,Gujarat,Manufacturing,12965999.05,70,3,9,0,1,1,0,Pre-Establishment,MSME,Q2,UP Fire Service,20,11.5,0
APP_SYN_1438,Tamil Nadu,Manufacturing,15779490.29,15,4,16,2,0,3,1,Pre-Establishment,MSME,Q2,UPPCB,20,23.9,1
APP_SYN_1439,Uttar Pradesh,Manufacturing,7295578.61,84,5,25,0,1,2,1,Pre-Establishment,MSME,Q4,FSSAI,15,16.3,1
APP_SYN_1440,Gujarat,Manufacturing,164289509.2,286,9,27,0,1,5,0,Operation,Enterprise,Q1,FSSAI,20,20.2,1
APP_SYN_1441,Tamil Nadu,Textiles,5705404.76,15,2,10,2,0,2,3,Operation,MSME,Q4,UPPCB,60,87.0,1
APP_SYN_1442,Tamil Nadu,Manufacturing,4058232.31,42,4,20,0,0,1,1,Pre-Establishment,MSME,Q2,FSSAI,30,20.5,0
APP_SYN_1443,Uttar Pradesh,Information Technology,2833930.66,22,5,20,0,0,2,0,Pre-Establishment,MSME,Q2,UP Fire Service,30,31.7,1
APP_SYN_1444,Uttar Pradesh,Food Processing,8380324.91,63,5,15,0,0,1,1,Pre-Establishment,MSME,Q4,UP Fire Service,15,12.8,0
APP_SYN_1445,Uttar Pradesh,Manufacturing,38743723.28,165,11,44,0,0,2,0,Operation,Enterprise,Q4,UP Fire Service,20,21.9,1
APP_SYN_1446,Tamil Nadu,Food Processing,109967035.3,325,5,15,0,0,3,0,Pre-Establishment,Enterprise,Q1,UPPCB,20,17.0,0
APP_SYN_1447,Rajasthan,Information Technology,2627436.03,39,6,24,2,0,3,0,Operation,MSME,Q4,UP Fire Service,20,27.8,1
APP_SYN_1448,Tamil Nadu,Manufacturing,5182000.94,27,3,12,1,1,3,0,Pre-Establishment,MSME,Q1,FSSAI,15,17.1,1
APP_SYN_1449,Tamil Nadu,Information Technology,2032795.56,3,2,10,0,0,1,0,Operation,Individual,Q1,CEIG,30,23.0,0
APP_SYN_1450,Tamil Nadu,Chemicals,147824188.83,144,8,40,0,1,4,0,Pre-Establishment,Enterprise,Q2,UPPCB,20,20.5,1
APP_SYN_1451,Karnataka,Chemicals,8285461.19,13,4,12,0,0,3,0,Pre-Operation,MSME,Q1,Legal Metrology,15,11.5,0
APP_SYN_1452,Maharashtra,Information Technology,2334089.94,79,5,20,0,0,1,0,Pre-Operation,MSME,Q1,FSSAI,15,11.5,0
